,average_score,first_token,group_tokens,pair_score,Need_normalize
234354,0.8654209027747842,$,"('$', '25', ')')",0.9170976162554744,True
234361,0.9209875333842661,Marques,"('Marques', 'de', 'Casa')",0.8557730846084906,True
234371,0.8828868268945171,$,"('$', '25', 'each')",0.94667085394933,True
234447,0.9060758454979368,Cincuenta,"('Cincuenta', 'y', 'Cinco')",0.9242441788683841,True
234620,0.9188618117940868,Champoux,"('Champoux', 'Vineyard', 'Red')",0.9086338122039956,True
234621,0.8990630527368361,Vineyard,"('Vineyard', 'Red', 'Wine')",0.9050688250502504,True
234838,0.9063302647982724,V8,"('V8', 'flex', 'underneath')",0.9164918087843924,True
235305,0.8188248210573295,Long,"('Long', 'Island', 'beaches')",0.9168968152809432,True
235407,0.8685260882325224,per,"('per', 'hour', 'eons')",0.9206690636769018,True
235478,0.9182004712858708,An,"('An', 'eight-speed', 'automatic')",0.908645064627029,True
236365,0.8957643806264343,Italian,"('Italian', 'bicycle', 'maker')",0.9054848522900816,True
236412,0.906653858169601,Ferrari,"('Ferrari', 'California—zippy', 'roadsters')",0.9118950520243748,True
236457,0.9167597654701866,Geneva,"('Geneva', 'Motor', 'Show')",0.9115478509544536,True
236539,0.9256275178193528,rear-wheel-drive,"('rear-wheel-drive', 'V8', 'coupe')",0.8889876397550692,True
236579,0.8712845063606944,Porsche,"('Porsche', '911', 'S')",0.9229741418945974,True
236656,0.8866470084243195,triple,"('triple', 'sales', 'volume')",0.9267605843514696,True
237136,0.8869131639439669,$,"('$', '1.2', 'million')",0.9545429675432128,True
237231,0.9306095893268684,100,"('100', 'total', 'dealerships')",0.8950169110753508,True
237460,0.9366646186453904,sends,"('sends', '7.5', 'million')",0.9409448710507662,True
237461,0.9323317594730348,7.5,"('7.5', 'million', 'meals')",0.9010997599118858,True
237964,0.8335387472110365,plus,"('plus', 'delivery', 'rates')",0.9207719329703158,True
238566,0.8628261227659519,barrel,"('barrel', 'bottling—a', 'mutt')",0.9050793357572694,True
238567,0.9189186557958271,bottling—a,"('bottling—a', 'mutt', 'vs.')",0.8697764047385254,True
239254,0.9191052886311734,Orphan,"('Orphan', 'Barrel', 'series')",0.8489600940295573,True
239340,0.9323566940867468,mixes,"('mixes', 'six-year-old', 'bourbon')",0.88260852472339,True
239467,0.8196064940739284,toffee,"('toffee', 'plus', 'bold')",0.9181896157561092,True
239468,0.9100649329587586,plus,"('plus', 'bold', 'smokiness')",0.9114805874416159,True
241182,0.9193828404374113,white,"('white', 'tuxedo', 'jacket')",0.922469388454035,True
242016,0.9110682172863817,two,"('two', 'red', 'blends')",0.9108353388532492,True
242573,0.9210852450397292,winding,"('winding', 'Douro', 'River')",0.921469682414642,True
242787,0.8597647113238741,traditional,"('traditional', 'square', 'stone')",0.9189466161452388,True
242814,0.8926769345517995,17th,"('17th', 'century', 'white-washed')",0.9050099491843246,True
242950,0.8928204513815662,among,"('among', 'sauvignon', 'blanc')",0.904033358067744,True
242951,0.8725153839588199,sauvignon,"('sauvignon', 'blanc', 'vineyards')",0.9210629429872168,True
243088,0.8927480470276379,tapered,"('tapered', 'gin', 'bottles')",0.904135810090637,True
243093,0.9020633823867056,Gin,"('Gin', 'Mare', 'bottle')",0.9188860172292982,True
244442,0.9211109371977644,sliced,"('sliced', 'breast', 'meat')",0.8726279842618531,True
244447,0.8988036478469126,46,"('46', 'per', 'person')",0.9172772581516356,True
245573,0.9376147036846124,below,"('below', '4', 'percent')",0.9437277595322576,True
245696,0.9101043756500808,added,"('added', 'Asian', 'citrus')",0.908811342406072,True
246014,0.940136765330077,recent,"('recent', '2.8', '%')",0.9427917143736544,True
246116,0.921435649463468,yielding,"('yielding', 'roughly', 'half')",0.8546102700855175,True
246186,0.9259118667915176,unsweetened,"('unsweetened', 'lemon', 'soda')",0.8663931202688842,True
246445,0.9154634062523032,nearly,"('nearly', '100', 'Corsican')",0.9142284836203536,True
246899,0.9380523198564136,feet,"('feet', 'above', 'sea')",0.9507794245982439,True
247108,0.905472149307338,spicy,"('spicy', 'red', 'fruit')",0.9219407841997171,True
247744,0.9063859887093488,from,"('from', 'cabernet', 'franc')",0.9188518374657252,True
247804,0.8187896157413866,intensity.Bright,"('intensity.Bright', 'salmon', 'pink')",0.9033839184353152,True
248110,0.8811147870234015,purple-yam,"('purple-yam', 'ice', 'cream')",0.9252523518980076,True
248111,0.802964865780201,ice,"('ice', 'cream', 'crowns')",0.9229934944699368,True
248232,0.8859210859857417,vanilla,"('vanilla', 'ice', 'cream')",0.9252365070750866,True
248342,0.8386250422386943,kaffir,"('kaffir', 'lime', 'zest')",0.9050546383078244,True
248351,0.9262986335359692,pineapple,"('pineapple', 'crushed', 'ice')",0.8935936710969467,True
248538,0.8943269563938162,typically,"('typically', 'sold', 'by')",0.9032705958801356,True
248545,0.8403841885673654,scrape,"('scrape', 'ice', 'by')",0.9035858418079544,True
249042,0.8553539500626453,cinnamon,"('cinnamon', 'sugar', 'spiked')",0.9407101369271716,True
249043,0.7405037800944343,sugar,"('sugar', 'spiked', 'with')",0.9024838910272116,True
249636,0.9066119182454481,enjoys,"('enjoys', 'combining', 'salty')",0.9093222198415254,True
249696,0.90706013426943,slightly,"('slightly', 'sour', 'bulgur')",0.9018024509844484,True
249703,0.8391977834835925,ice,"('ice', 'cream', 'base')",0.923076512938584,True
249787,0.9129512433401276,pulled,"('pulled', 'each', 'yolk')",0.9028856926491804,True
250112,0.9044068564803038,Luk,"('Luk', 'drops', 'dried')",0.9084641058182564,True
250239,0.8812951411238553,vanilla,"('vanilla', 'bean2', 'cups')",0.9207072538133104,True
250259,0.940133197681298,sea,"('sea', 'salt12', 'ounces')",0.9402156158627388,True
250286,0.9234891540097152,dried,"('dried', 'coarse', 'bulgur')",0.929496648694236,True
250291,0.9345377177982735,cups,"('cups', 'water2', 'tablespoons')",0.8831864951220091,True
250292,0.9068354228117445,water2,"('water2', 'tablespoons', 'maple')",0.9083226662271998,True
250310,0.8867107022640389,About,"('About', '2½', 'cups')",0.9399358298452029,True
250318,0.9208083668249488,vanilla,"('vanilla', 'bean½', 'cup')",0.8405015057007588,True
250332,0.915739906219476,cup,"('cup', 'water2', 'tablespoons')",0.9287639355144084,True
250333,0.910842233178438,water2,"('water2', 'tablespoons', 'cold')",0.9325350809607788,True
250435,0.9062644945971002,cream,"('cream', ';', 'remove')",0.9172683485320956,True
250573,0.8341959814385902,.,"('.', 'Place', '5')",0.9043654756931592,True
250629,0.9002420161572205,remaining,"('remaining', '7', 'ounces')",0.966885422634814,True
250633,0.858628704834325,scant,"('scant', '1', 'cup')",0.9031447340999742,True
250913,0.8480579826778323,remaining,"('remaining', 'dried', 'bulgur')",0.9200733073587456,True
251073,0.9164135003678788,remaining,"('remaining', 'heavy', 'cream')",0.9128645617199472,True
251140,0.9182113548443259,Scoop,"('Scoop', '½', 'cup')",0.905580775670312,True
251473,0.894770382031434,Suntory,"('Suntory', 'unveiled', 'Hibiki')",0.9054535882301992,True
251475,0.9197550268283252,Hibiki,"('Hibiki', 'Japanese', 'Harmony')",0.8547620942998665,True
251479,0.8534120926566255,$,"('$', '65', ')')",0.9026431309020954,True
251496,0.895160140901121,Hibiki,"('Hibiki', '12-year-old', 'bottling')",0.9028824725760526,True
251560,0.9260658481308118,alongside,"('alongside', 'Hibiki', '17')",0.8301417130105063,True
252290,0.8927562225791923,down,"('down', '30', 'percent')",0.9213973331899784,True
252429,0.9181807900669704,grand,"('grand', 'cru', 'Charmes-Chambertin')",0.9134348871093684,True
252560,0.9215486926434896,April,"('April', ';', '2016')",0.9127620263036084,True
252795,0.9258128269499649,32,"('32', 'grand', 'cru')",0.9349581453859882,True
252817,0.9261466464555524,Domaine,"('Domaine', 'du', 'Comte')",0.9225825007723196,True
253157,0.7925039487767943,producers,"('producers', 'include', 'Chantereves')",0.905477899745736,True
253445,0.8212345162028345,Grand,"('Grand', 'Cru', 'Blanc')",0.9185993661997846,True
253903,0.8677438437298717,herbal,"('herbal', 'liqueur', 'after')",0.903408791315392,True
255303,0.9191176146421659,Wapsie,"('Wapsie', 'Valley', 'corn')",0.9220125542318806,True
255307,0.9336775120427956,19,"('19', 'percent', 'rye')",0.9513531219094437,True
255532,0.8622708574362549,100,"('100', 'proof', ';')",0.9203726059986891,True
255621,0.9047246881651692,Hudson,"('Hudson', 'Valley', 'apples')",0.9074757705125948,True
255662,0.8267713219949198,mixes,"('mixes', 'cranberry-like', 'tart')",0.9192186679110168,True
255694,0.9192063009702386,apple,"('apple', 'brandy½', 'ounce')",0.8281227479912459,True
255697,0.9214048998518192,Cointreau¾,"('Cointreau¾', 'ounce', 'lemon')",0.9100077402790386,True
255902,0.8600799716183223,baking,"('baking', 'spice', 'profile')",0.9211340961078404,True
255907,0.8258173242581344,pumpkin,"('pumpkin', 'spice', 'lattes')",0.9173292371098948,True
256493,0.8087042319360719,former,"('former', 'bourbon', 'barrels')",0.9046182028526432,True
256502,0.8360753257886313,Colombian,"('Colombian', 'coffee', 'beans')",0.9230478253706282,True
257043,0.8905212394458489,from,"('from', '100', 'percent')",0.9219341364700924,True
257089,0.8709617879186431,rice,"('rice', 'farmer', 'Hiroshi')",0.9171456887643205,True
257096,0.9075970755438338,booze.With,"('booze.With', 'domestic', 'rice')",0.9022026399180332,True
257098,0.9170459652695734,rice,"('rice', 'consumption', 'sliding')",0.9114038774242298,True
257228,0.9189457151738984,whisky-making,"('whisky-making', 'malt', 'jumped')",0.8429418754138619,True
257229,0.9297590728671312,malt,"('malt', 'jumped', '20')",0.8557714823772935,True
257482,0.9186771037651448,$,"('$', '95', 'million')",0.9133812667680432,True
257622,0.9094140827681744,HK,"('HK', '$', '700')",0.9007660554757412,True
257859,0.9106734260275676,malt,"('malt', 'imports', 'totaled')",0.9217778302449408,True
257902,0.8903764659456552,replace,"('replace', '10', 'percent')",0.9173251153938654,True
258210,0.8803790493527178,produce,"('produce', '50', 'tons')",0.9026337482870492,True
258334,0.9199455016416532,includes,"('includes', 'fried', 'shrimp')",0.9200552065212244,True
259454,0.8690826478074635,within,"('within', 'seconds', 'from')",0.9177995724038476,True
260972,0.9001135249409329,Boniface,"('Boniface', 'Les', 'Rocailles')",0.9042502198688852,True
261117,0.847879941566172,varying,"('varying', 'price', 'points')",0.9255955054754188,True
261129,0.8386009163322927,Chassagne-Montrachet,"('Chassagne-Montrachet', 'Mes', 'Vieilles')",0.946764049979026,True
261222,0.7837233095065493,Levi,"('Levi', 'Dalton', 'hosts')",0.9208420059765332,True
261964,0.8199646466277898,features,"('features', '100', 'familiar')",0.9222606655591352,True
263090,0.9096882258422816,2002,"('2002', 'Domaine', 'de')",0.9017661172231962,True
263093,0.9289675965914638,la,"('la', 'Romanée-Conti', 'La')",0.9376129995940352,True
263174,0.8935690798702906,bottle.Hidden,"('bottle.Hidden', 'Gems', 'includes')",0.92315106994505,True
263181,0.9148084228453978,Rioja,"('Rioja', 'Gran', 'Reserva')",0.9027247798478268,True
263185,0.9210211329089204,£27/,"('£27/', '$', '70')",0.9193327640084696,True
263287,0.9189166193422748,Domaine,"('Domaine', 'de', 'la')",0.8796432683461696,True
263288,0.8794017124805997,de,"('de', 'la', 'Romanée-Conti')",0.9242029604455776,True
263290,0.929554710552465,Romanée-Conti,"('Romanée-Conti', 'La', 'Tache')",0.8579138420071771,True
263589,0.9308665268287208,producing,"('producing', 'bulk', 'red')",0.8800759482950014,True
263780,0.9078011110497756,vineyard,"('vineyard', 'at', '3,000')",0.9025042910379044,True
263781,0.8639348390287399,at,"('at', '3,000', 'feet')",0.9169207809418424,True
263783,0.8724050817601225,feet,"('feet', 'above', 'sea')",0.9449140867452932,True
264752,0.9008782272767196,$,"('$', '300', ';')",0.9049747114172744,True
264901,0.9187045349965364,pale,"('pale', 'blue', 'Oxford')",0.8361062952339302,True
266124,0.9310781267730068,clay,"('clay', 'amphorae', 'lined')",0.8349583024939274,True
266271,0.8855468300823593,grapes,"('grapes', 'grown', 'high')",0.9046252725891368,True
266681,0.8422789048966844,fried,"('fried', 'chicken', 'sandwich')",0.9195168900873566,True
266722,0.8442982309949069,thickly,"('thickly', 'sliced', 'pickled')",0.939672375256462,True
267404,0.9235410340693112,fried,"('fried', 'chicken', 'sandwich')",0.9311469445684124,True
267437,0.9397371479781332,tablespoons,"('tablespoons', 'freshly', 'ground')",0.9415790995208144,True
267438,0.8410439974848403,freshly,"('freshly', 'ground', 'black')",0.9373452487480204,True
267439,0.9350223678878516,ground,"('ground', 'black', 'pepper2')",0.9440763205468996,True
267441,0.9260058632548692,pepper2,"('pepper2', 'teaspoons', 'garlic')",0.8891243743026163,True
267443,0.9027063267289412,garlic,"('garlic', 'powder2', 'teaspoons')",0.9183404293293248,True
267444,0.9187194664569795,powder2,"('powder2', 'teaspoons', 'dried')",0.9032655052534508,True
267446,0.7847432410161292,dried,"('dried', 'oregano1/2', 'teaspoon')",0.9279776730348326,True
267451,0.9057862286942188,cup,"('cup', 'buttermilk1', 'large')",0.9245198905412709,True
267453,0.8619141302363614,large,"('large', 'eggKosher', 'salt1')",0.9201675175399352,True
267490,0.9189661046659928,cup,"('cup', 'cornstarch1', 'teaspoon')",0.9165878687409736,True
267492,0.8963560566952946,teaspoon,"('teaspoon', 'baking', 'powder4')",0.9028002746256876,True
267495,0.9363014640905888,cups,"('cups', 'vegetable', 'shortening')",0.8776713287023115,True
267539,0.8985512795991936,and,"('and', '2', 'tablespoons')",0.9031005697997494,True
267815,0.9295131296360968,rimmed,"('rimmed', 'baking', 'sheet')",0.8787185600026906,True
268028,0.8830601346148156,least,"('least', '1', 'hour')",0.9033473107283788,True
268432,0.9363323662664652,banana,"('banana', '&', 'lemongrass-infused')",0.8630473382091709,True
268675,0.8890325499532145,Dubai,"('Dubai', 'International', 'Finance')",0.9029574040939876,True
268699,0.8983980969465741,75,"('75', 'dirhams', 'or')",0.9256889027518548,True
268727,0.850670577284349,served,"('served', 'between', '6')",0.90381188645188,True
268836,0.93810689324452,paid,"('paid', '59', 'dirhams')",0.9244988488858004,True
268868,0.9059713590963838,super-luxury,"('super-luxury', 'Burj', 'Al')",0.9113953827212558,True
268896,0.8941587994691687,Drinks,"('Drinks', 'cost', '100')",0.9212701707664004,True
269303,0.8956360009202088,Cote,"('Cote', 'de', 'Beaune')",0.9034623505549848,True
269984,0.8277695905008547,spicy,"('spicy', 'lime', 'aromas')",0.9181469060358554,True
270985,0.9192797256708559,Riverblock,"('Riverblock', 'pinot', 'noir')",0.9163873757304928,True
271034,0.8610466528035827,savory,"('savory', 'Blanc', 'de')",0.9180622955143164,True
271659,0.9129657821066788,starting,"('starting', 'around', '400')",0.9143469524341148,True
271861,0.8660572118450722,Nardini¼,"('Nardini¼', 'ounce', 'Aperol¼')",0.941209248293131,True
271862,0.8535033165793959,ounce,"('ounce', 'Aperol¼', 'ounce')",0.9482956885448792,True
271863,0.9320189158001644,Aperol¼,"('Aperol¼', 'ounce', 'fresh')",0.8342687487313097,True
271867,0.93374016652673,juice¼,"('juice¼', 'ounce', 'Castelvetrano')",0.9423063291506184,True
271869,0.9065009857577514,Castelvetrano,"('Castelvetrano', 'olive', 'brine2½')",0.9213930430331846,True
272092,0.9208546533300628,Order,"('Order', 'it.Chef', 'de')",0.8317339507366751,True
272111,0.8643685921952228,Little,"('Little', 'Park', 'involves')",0.92158123689662,True
272203,0.9187396508176214,steamed,"('steamed', 'meat', 'sliced')",0.8535594864988673,True
272219,0.8311441526791989,pink,"('pink', 'beef', 'stuffed')",0.9265849864315828,True
272433,0.9199297433515928,roasted,"('roasted', 'green', 'wheat')",0.9200637526888532,True
272682,0.8823725222375884,toast,"('toast', 'ice', 'cream')",0.9232276628656291,True
273088,0.8804533810280387,85,"('85', 'West', 'Broadway')",0.9039232594336792,True
273094,0.9191989570392438,;,"(';', '+1', '212')",0.9170382170769154,True
273145,0.926187576028583,;,"(';', 'Smoked', 'egg')",0.9160013293006728,True
273239,0.9077281219630051,At,"('At', '5', 'p.m.')",0.9022389190343322,True
273375,0.9129267094244196,exposed,"('exposed', 'brick', 'walls')",0.9139317728398452,True
273446,0.9235618073335262,$,"('$', '1', 'billion')",0.9218586413209798,True
274067,0.8580735234801431,herbed,"('herbed', 'goat', 'cheese')",0.9044010518078636,True
274349,0.8859743471054405,cabernet,"('cabernet', 'sauvignon', '.')",0.9035797988284204,True
274408,0.8489002028205436,$,"('$', '7', ')')",0.9047823995634068,True
274534,0.9208502785769184,costs,"('costs', '$', '25')",0.8606133182562306,True
275242,0.8911777640798897,three,"('three', 'shrimp', 'per')",0.9427161579266292,True
275363,0.8951337864986818,fried,"('fried', 'apple', 'pie')",0.9039088199986608,True
275665,0.9288540384291096,total,"('total', 'fur', 'sales')",0.9142495710089176,True
276319,0.8975166422243706,green,"('green', 'camo', 'version')",0.9025995674380134,True
